Report Number,Report Date,Occur Date,Occur Time,Possible Date,Possible Time,Beat,Apartment Office Prefix,Apartment Number,Location,Shift Occurrence,Location Type,UCR Literal,UCR #,IBR Code,Neighborhood,NPU,Latitude,Longitude
200970314,2020-04-06,2020-04-06,0424,2020-04-06,0425,309,,,2461 METROPOLITAN PKWY SW,Morning Watch,23,LARCENY-NON VEHICLE,0630,2303,Perkerson,X,33.687829999999998,-84.408879999999996
200970480,2020-04-06,2020-04-06,0800,2020-04-06,0810,606,,,905 MEMORIAL DR SE,Day Watch,12,LARCENY-NON VEHICLE,0630,2303,Reynoldstown,N,33.74579,-84.357280000000003
200971156,2020-04-06,2020-04-06,1600,2020-04-06,1600,102,,,835 MARTIN L KING JR DR NW,Evening Watch,8,LARCENY-NON VEHICLE,0630,2303,Vine City,L,33.755040000000001,-84.414569999999998
200971224,2020-04-06,2020-04-06,1600,2020-04-06,1700,110,,,HOLLYWOOD RD NW / DONALD LEE HOLLOWELL PKWY NW,Evening Watch,23,LARCENY-NON VEHICLE,0630,2303,Grove Park,J,33.776789999999998,-84.449860000000001
200970402,2020-04-06,2020-04-03,2030,2020-04-06,0730,504,,,889 MARIETTA ST NW,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Marietta Street Artery,E,33.776710000000001,-84.407629999999997
200970456,2020-04-06,2020-04-03,1800,2020-04-06,0825,603,,14,650 GLEN IRIS DR NE,Day Watch,18,LARCENY-FROM VEHICLE,0640,2305,Old Fourth Ward,M,33.772260000000003,-84.367789999999999
200970503,2020-04-06,2020-04-05,2100,2020-04-06,0900,306,,1990,1990 RAMBLING DR SW,Morning Watch,99,LARCENY-FROM VEHICLE,0640,2305,Sylvan Hills,X,33.700699999999998,-84.407160000000005
200970553,2020-04-06,2020-04-06,0910,2020-04-06,0924,605,,,486 PARK AVE SE,Day Watch,,LARCENY-FROM VEHICLE,0640,2305,Grant Park,W,33.741280000000003,-84.369259999999997
200970675,2020-04-06,2020-04-06,1045,2020-04-06,1130,211,,,2400 PARKLAND DR NE,Day Watch,13,LARCENY-FROM VEHICLE,0640,2305,Lindbergh/Morosgo,B,33.819870000000002,-84.365679999999998
200970944,2020-04-06,2020-04-06,0900,2020-04-06,1240,202,,,4315 GARMON RD NW,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Mt. Paran/Northside,A,33.873899999999999,-84.425330000000002
200971028,2020-04-06,2020-04-05,1845,2020-04-06,1910,604,,,464 EDGEWOOD AVE NE,Evening Watch,21,LARCENY-FROM VEHICLE,0640,2305,Kirkwood,O,33.750860000000003,-84.321330000000003
200971236,2020-04-06,2020-04-06,1200,2020-04-06,1500,611,,,360 ALLENDALE DR SE,Day Watch,13,LARCENY-FROM VEHICLE,0640,2305,East Lake,O,33.742669999999997,-84.294880000000006
200971242,2020-04-06,2020-04-06,1600,2020-04-06,1730,408,,,1729 LESLIE AVE SW,Evening Watch,20,LARCENY-FROM VEHICLE,0640,2305,,R,33.70758,-84.444469999999995
200970891,2020-04-06,2020-04-06,1332,2020-04-06,1335,211,,,29 ROANOKE AVE NE,Day Watch,13,AUTO THEFT,0710,2404,Peachtree Hills,B,33.818959999999997,-84.383939999999996
200970895,2020-04-06,2020-04-05,0800,2020-04-06,1700,411,,B5,3200 STONE RD SW,Morning Watch,18,AUTO THEFT,0710,2404,Greenbriar,R,33.669699999999999,-84.494029999999995
200971058,2020-04-06,2020-04-04,1300,2020-04-06,1519,108,,,1815 MARTIN L KING JR DR NW,Evening Watch,23,AUTO THEFT,0710,2404,,I,33.750920000000001,-84.446610000000007
200971438,2020-04-06,2020-04-05,2200,2020-04-05,2230,304,,,670 MARTIN ST ,Evening Watch,18,AUTO THEFT,0710,2404,Summerhill,V,33.736240000000002,-84.384020000000007
200971307,2020-04-06,2020-04-06,1600,2020-04-06,1645,305,,B,548 BURROUGHS ST SW,Evening Watch,,AGG ASSAULT,0430,1315,Chosewood Park,Y,33.718220000000002,-84.369910000000004
200970336,2020-04-06,2020-04-06,0501,2020-04-06,0502,113,,,2551 ETHERIDGE DR NW,Morning Watch,20,AGG ASSAULT,0410,1314,Carey Park,G,33.788159999999998,-84.471540000000005
200970963,2020-04-06,2020-04-06,1420,2020-04-06,1430,104,,,1003 FAIR ST SW,Evening Watch,20,AGG ASSAULT,0410,1314,Ashview Heights,T,33.749279999999999,-84.420630000000003
200971129,2020-04-06,2020-04-06,1530,2020-04-06,1600,403,,,1490 VENETIAN DR SW,Evening Watch,20,AGG ASSAULT,0410,1314,Venetian Hills,S,33.714829999999999,-84.437539999999998
200971149,2020-04-06,2020-04-06,1600,2020-04-06,1605,306,,,2050 SYLVAN RD SW,Evening Watch,23,AGG ASSAULT,0410,1314,Sylvan Hills,X,33.698520000000002,-84.41798
200971280,2020-04-06,2020-04-06,1630,2020-04-06,1700,403,,,1191 OAKLAND LANE SW,Evening Watch,20,AGG ASSAULT,0410,1314,West End,T,33.734749999999998,-84.430319999999995
200971720,2020-04-06,2020-04-06,2239,2020-04-06,2239,309,,,507 PEGG RD SW,Morning Watch,20,AGG ASSAULT,0410,1314,Perkerson,X,33.689459999999997,-84.405619999999999
200971048,2020-04-06,2020-04-06,1513,2020-04-06,1520,508,,,250 PARK AVENUE WEST NW @CENTENNIAL PARK WEST,Evening Watch,21,ROBBERY-COMMERCIAL,0342,1203,Downtown,M,33.761159999999997,-84.394379999999998
200970514,2020-04-06,2020-04-03,0500,2020-04-06,0600,103,,,1314 ELLSWORTH INDUSTRIAL BLVD NW,Day Watch,5,LARCENY-NON VEHICLE,0690,2399,Blandtown,D,33.790140000000001,-84.426969999999997
200971144,2020-04-06,2018-03-22,1500,2020-04-03,1500,302,,,1145 BOOKER AVE SW,Evening Watch,20,LARCENY-NON VEHICLE,0690,2399,Pittsburgh,V,33.723590000000002,-84.397769999999994
200971606,2020-04-06,2020-04-06,2018,2020-04-06,2018,414,,,3676 BRADFORD WAY SW,Unknown,20,LARCENY-NON VEHICLE,0690,2399,Ben Hill,P,33.67962,-84.514449999999997
200971776,2020-04-06,2020-03-28,0100,2020-04-04,0100,101,APT,702,600 GREENSFERRY AVE SW,Day Watch,26,LARCENY-NON VEHICLE,0690,2399,The Villages at Castleberry Hill,T,33.74662,-84.407550000000001
200970727,2020-04-06,2020-04-06,1010,2020-04-06,1019,505,,,1080 PEACHTREE ST NE,Day Watch,26,LARCENY-NON VEHICLE,0670,2308,Midtown,E,33.784700000000001,-84.388170000000002
200971456,2020-04-06,2020-01-14,1400,2020-04-05,1600,602,,,175 LOWRY ST NE,Morning Watch,26,LARCENY-NON VEHICLE,0670,2308,Inman Park,N,33.760129999999997,-84.362179999999995
200971168,2020-04-06,2020-04-03,1730,2020-04-06,1619,503,,14,1050 PIEDMONT AVE NE,Evening Watch,13,LARCENY-FROM VEHICLE,0650,2304,Midtown,E,33.783230000000003,-84.37979
200971497,2020-04-06,2020-04-06,0930,2020-04-06,1930,207,,,1667 HOWELL MILL RD NW,Evening Watch,18,LARCENY-FROM VEHICLE,0650,2304,Berkeley Park,D,33.799460000000003,-84.415469999999999
200971665,2020-04-07,2020-04-05,1700,2020-04-06,0700,602,,,180 WAVERLY WAY NE,Morning Watch,20,LARCENY-NON VEHICLE,0660,2317,Inman Park,N,33.758879999999998,-84.358310000000003
200981298,2020-04-07,2020-04-03,0330,2020-04-03,0400,606,,,612 GASKILL ST,Morning Watch,20,LARCENY-NON VEHICLE,0660,2317,Cabbagetown,N,33.74841,-84.367379999999997
200981397,2020-04-07,2020-04-07,1315,2020-04-07,1317,603,,,559 EAST AVE NE,Day Watch,20,LARCENY-NON VEHICLE,0660,2317,Old Fourth Ward,M,33.763010000000001,-84.368979999999993
200980471,2020-04-07,2020-04-07,0700,2020-04-07,0737,413,,,2642 BARGE RD SW,Day Watch,20,LARCENY-NON VEHICLE,0670,2308,Rue Royal,P,33.683779999999999,-84.506079999999997
200980789,2020-04-07,2020-04-07,1134,2020-04-07,1204,507,APT,2108,425 CHAPEL ST SW,Evening Watch,18,LARCENY-NON VEHICLE,0670,2308,Castleberry Hill,M,33.752029999999998,-84.401579999999996
200980206,2020-04-07,2020-04-07,0225,2020-04-07,0225,403,,,1266 ALMONT DR SW,Morning Watch,20,LARCENY-NON VEHICLE,0690,2399,Oakland City,S,33.725679999999997,-84.429230000000004
200981267,2020-04-07,2020-04-03,1200,2020-04-03,1300,614,,,852 MONROE DR NE,Day Watch,20,LARCENY-NON VEHICLE,0690,2399,Midtown,E,33.777830000000002,-84.370069999999998
200981465,2020-04-07,2020-04-07,1830,2020-04-07,1832,606,,,1131 BOULEVARD DR SE,Evening Watch,,LARCENY-NON VEHICLE,0690,2399,Reynoldstown,N,33.753360000000001,-84.350040000000007
200980916,2020-04-07,2020-04-07,1245,2020-04-07,1313,201,,B3-32,2788 DEFOORS FERRY RD NW,Day Watch,26,ROBBERY-RESIDENCE,0315,1207,,C,33.82114,-84.447130000000001
200981190,2020-04-07,2020-04-07,1500,2020-04-07,1600,402,,,590 CASCADE AVE SW @KROGER - CASCADE,Evening Watch,18,AGG ASSAULT,0420,1315K,West End,T,33.738120000000002,-84.432760000000002
200981571,2020-04-07,2020-04-07,1900,2020-04-07,2000,308,,,910 NEWTOWN CIRCLE,Evening Watch,99,AGG ASSAULT,0430,1315,Thomasville Heights,Z,33.708359999999999,-84.359800000000007
200981090,2020-04-07,2020-04-07,0520,2020-04-07,0530,510,,332,171 AUBURN AVE NE,Morning Watch,18,AUTO THEFT,0710,2404,Downtown,M,33.755459999999999,-84.38185
200981231,2020-04-07,2020-04-07,1600,2020-04-07,1800,403,,,1315 EPWORTH ST SW,Evening Watch,13,AUTO THEFT,0710,2404,Venetian Hills,S,33.719059999999999,-84.431120000000007
200981374,2020-04-07,2020-04-07,1630,2020-04-07,1730,502,,,500 10TH ST NE,Evening Watch,18,AUTO THEFT,0710,2404,,E,33.781860000000002,-84.371449999999996
200980667,2020-04-07,2020-04-07,0950,2020-04-07,1000,613,,,1182 WOODLAND AVE NE,Day Watch,26,ROBBERY-PEDESTRIAN,0311,1204,Lindridge/Martin Manor,F,33.815269999999998,-84.348870000000005
200980402,2020-04-07,2020-04-07,0500,2020-04-07,0515,303,,,505 FULTON ST SW,Day Watch,20,ROBBERY-RESIDENCE,0335,1208,Mechanicsville,V,33.741819999999997,-84.403289999999998
200980748,2020-04-07,2020-04-07,1102,2020-04-07,1142,309,,,2265 METROPOLITAN PKWY SW,Day Watch,13,ROBBERY-PEDESTRIAN,0341,1206,Perkerson,X,33.69294,-84.408789999999996
200980427,2020-04-07,2020-04-06,2230,2020-04-07,0638,110,,19,2265 PERRY BLVD NW,Day Watch,18,LARCENY-FROM VEHICLE,0640,2305,Scotts Crossing,G,33.805950000000003,-84.464160000000007
200980546,2020-04-07,2020-04-07,0630,2020-04-07,0700,504,,,1039 MARIETTA ST NW,Day Watch,13,LARCENY-FROM VEHICLE,0640,2305,Marietta Street Artery,E,33.77955,-84.411199999999994
200980623,2020-04-07,2020-04-06,2300,2020-04-07,0700,610,,,249 NORWOOD AVE NE,Morning Watch,20,LARCENY-FROM VEHICLE,0640,2305,Kirkwood,O,33.759830000000001,-84.319950000000006
200980963,2020-04-07,2020-04-07,0050,2020-04-07,1200,308,,,1080 VALLEY VIEW RD,Evening Watch,20,LARCENY-FROM VEHICLE,0640,2305,Leila Valley,Z,33.691589999999998,-84.352519999999998
200981021,2020-04-07,2020-04-07,1400,2020-04-07,1415,110,,,1220 GUN CLUB RD NW,Day Watch,26,LARCENY-FROM VEHICLE,0640,2305,Almond Park,G,33.787930000000003,-84.458449999999999
200981137,2020-04-07,2020-04-06,1830,2020-04-07,1430,601,,,824 PONCE DE LEON PL NE,Morning Watch,,LARCENY-FROM VEHICLE,0640,2305,Virginia Highland,F,33.777149999999999,-84.364009999999993
200981233,2020-04-07,2020-04-07,1400,2020-04-07,1600,605,,,568 BOULEVARD SE,Evening Watch,13,LARCENY-FROM VEHICLE,0640,2305,Grant Park,W,33.739069999999998,-84.368049999999997
200981358,2020-04-07,2020-04-07,1715,2020-04-07,1725,501,,,1084 HOWELL MILL RD NW,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Home Park,E,33.784770000000002,-84.413240000000002
200981580,2020-04-07,2020-04-07,1930,2020-04-07,1938,412,,B,4485 CAMPBELLTON RD SW,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,,P,33.696210000000001,-84.533940000000001
200981603,2020-04-07,2020-04-07,1645,2020-04-07,2009,309,,,2477 METROPOLITAN PKWY SW,Evening Watch,23,LARCENY-FROM VEHICLE,0640,2305,Perkerson,X,33.687109999999997,-84.408619999999999
200980725,2020-04-07,2020-04-07,1100,2020-04-07,1104,609,,,1225 CAROLINE ST NE ,Day Watch,12,LARCENY-NON VEHICLE,0630,2303,Edgewood,O,33.756050000000002,-84.348129999999998
200981026,2020-04-07,2020-04-07,1400,2020-04-07,1418,102,,,835 MARTIN L KING JR DR NW,Evening Watch,12,LARCENY-NON VEHICLE,0630,2303,Vine City,L,33.755040000000001,-84.414569999999998
200981067,2020-04-07,2020-04-07,1410,2020-04-07,1440,609,,,1225 CAROLINE ST NE @TARGET - CAROLINE,Evening Watch,12,LARCENY-NON VEHICLE,0630,2303,Edgewood,O,33.756050000000002,-84.348129999999998
200981507,2020-04-07,2020-04-07,1851,2020-04-07,1900,414,,,3730 CARMIA DRIVE SW,Unknown,12,LARCENY-NON VEHICLE,0630,2303,Princeton Lakes,P,33.655729999999998,-84.510900000000007
200980646,2020-04-07,2020-04-07,0320,2020-04-07,0400,613,,,1739 CHESHIRE BRIDGE RD NE,Day Watch,24,BURGLARY-NONRES,0512,2203,Morningside/Lenox Park,F,33.807479999999998,-84.365189999999998
200981149,2020-04-07,2020-03-27,1400,2020-04-07,1415,607,,,1181 WOODLAND AVE SE,Evening Watch,20,BURGLARY-NONRES,0512,2203,Woodland Hills,W,33.722290000000001,-84.353440000000006
200981494,2020-04-07,2020-04-07,1830,2020-04-07,1900,207,,,1860 PEACHTREE RD NW,Evening Watch,21,BURGLARY-NONRES,0512,2203,Ardmore,E,33.805860000000003,-84.394390000000001
200990574,2020-04-08,2020-04-07,1700,2020-04-08,0850,111,,A1,62 HARWELL RD NW,Day Watch,26,BURGLARY-NONRES,0512,2203,,I,33.753799999999998,-84.492999999999995
200990776,2020-04-08,2020-04-07,2300,2020-04-07,2330,511,,A,69 PEACHTREE ST SW,Morning Watch,24,BURGLARY-NONRES,0512,2203,Downtown,M,33.752780000000001,-84.391710000000003
200991670,2020-04-08,2020-04-08,0354,2020-04-08,0358,508,,,15 ANDREW YOUNG INT'L BLVD NW,Morning Watch,18,BURGLARY-NONRES,0512,2203,Downtown,M,33.759799999999998,-84.388189999999994
200991733,2020-04-08,2020-04-08,2000,2020-04-08,2030,207,,,1588 TALLULAH ST NW,Evening Watch,20,BURGLARY-RESIDENCE,0511,2202,Berkeley Park,D,33.798070000000003,-84.411460000000005
200991877,2020-04-08,2020-04-08,1800,2020-04-08,1900,211,APT,2203,2591 PIEDMONT RD NE,Evening Watch,26,BURGLARY-RESIDENCE,0511,2202,Lindbergh/Morosgo,B,33.825429999999997,-84.367059999999995
200991373,2020-04-08,2020-04-08,1630,2020-04-08,1700,301,,,1313 ALLENE AVE SW,Evening Watch,20,AGG ASSAULT,0440,1399,Capitol View,X,33.719000000000001,-84.413139999999999
200990448,2020-04-08,2020-04-08,0630,2020-04-08,0645,604,,,400 EDGEWOOD AVE NE,Day Watch,23,LARCENY-NON VEHICLE,0630,2303,Sweet Auburn,M,33.754640000000002,-84.374650000000003
200990905,2020-04-08,2020-04-08,1205,2020-04-08,1215,405,,,2482 MARTIN L KING JR DRIVE SW,Day Watch,18,LARCENY-NON VEHICLE,0630,2303,Harland Terrace,I,33.752189999999999,-84.468779999999995
200991025,2020-04-08,2020-04-08,1346,2020-04-09,1347,102,,,835 MARTIN L KING JR DR NW,Day Watch,12,LARCENY-NON VEHICLE,0630,2303,Vine City,L,33.755040000000001,-84.414569999999998
200991084,2020-04-08,2020-04-08,1434,2020-04-08,1508,509,,,235 PEACHTREE ST NE @ATL GAS LIGHT TOWER,Evening Watch,9,LARCENY-NON VEHICLE,0630,2303,Downtown,M,33.760440000000003,-84.387020000000007
200991297,2020-04-08,2020-04-08,0600,2020-04-08,1600,105,,5,179 TROY ST NW,Evening Watch,20,BURGLARY-RESIDENCE,0521,2204,Hunter Hills,K,33.760910000000003,-84.425399999999996
200990640,2020-04-08,2020-04-08,0800,2020-04-08,0920,613,,,1030 E ROCK SPRINGS RD NE,Day Watch,13,LARCENY-FROM VEHICLE,0640,2305,Morningside/Lenox Park,F,33.797699999999999,-84.353470000000002
200990789,2020-04-08,2020-04-07,1800,2020-04-08,1115,603,,,215 NORTH AVE NE ,Day Watch,18,LARCENY-FROM VEHICLE,0640,2305,Old Fourth Ward,M,33.770600000000002,-84.380340000000004
200990928,2020-04-08,2020-04-08,1020,2020-04-08,1030,501,,,955 IMAGE AVE NW,Day Watch,18,LARCENY-FROM VEHICLE,0640,2305,Home Park,E,33.780880000000003,-84.409729999999996
200991347,2020-04-08,2020-04-08,1400,2020-04-08,1630,614,,,929 CHARLES ALLEN DR NE ,Evening Watch,,LARCENY-FROM VEHICLE,0640,2305,Midtown,E,33.781190000000002,-84.371510000000001
200991465,2020-04-08,2020-04-08,1738,2020-04-08,1742,411,,,3032 STONE HOGAN CONN SW,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Greenbriar,R,33.678150000000002,-84.495379999999997
200991623,2020-04-08,2020-04-02,1200,2020-04-02,1225,208,,,3330 PIEDMONT RD NE @KROGER - PIEDMONT,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Buckhead Forest,B,33.845640000000003,-84.374619999999993
200991926,2020-04-08,2020-04-08,2245,2020-04-08,2255,303,,,500 MCDANIEL ST SW,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Mechanicsville,V,33.741210000000002,-84.402100000000004
200980693,2020-04-08,2020-04-06,1600,2020-04-07,0900,111,,,70 HAMILTON E HOLMES DR NW,Day Watch,13,LARCENY-FROM VEHICLE,0640,2305,Adamsville,H,33.764600000000002,-84.493049999999997
200990601,2020-04-08,2020-04-08,0820,2020-04-08,0850,511,,,20 KIMBALL WAY,Day Watch,99,LARCENY-NON VEHICLE,0610,2301,Downtown,M,33.753639999999997,-84.388559999999998
200990737,2020-04-08,2020-04-08,1000,2020-04-08,1040,506,,,435 GRIFFIN ST NW,Day Watch,13,LARCENY-NON VEHICLE,0620,2302,English Avenue,L,33.767299999999999,-84.411169999999998
200991448,2020-04-08,2020-04-08,1600,2020-04-08,1800,413,,,3730  CARMIA DR,Evening Watch,,LARCENY-NON VEHICLE,0620,2302,Princeton Lakes,P,33.655729999999998,-84.510900000000007
200991489,2020-04-08,2020-04-08,1755,2020-04-08,1756,403,,,1216 OAKLAND TER SW,Evening Watch,20,AUTO THEFT,0720,2424,Oakland City,S,33.720849999999999,-84.427750000000003
200990543,2020-04-08,2020-04-07,2200,2020-04-08,0826,308,,,993 REBEL FOREST DR SE,Day Watch,20,AUTO THEFT,0710,2404,Rebel Valley Forest,Z,33.687480000000001,-84.357990000000001
200990800,2020-04-08,2020-04-07,1800,2020-04-08,0700,606,,,226 FLAT SHOALS AVE SE,Morning Watch,18,AUTO THEFT,0710,2404,Reynoldstown,N,33.747700000000002,-84.350449999999995
200991879,2020-04-08,2020-04-08,2155,2020-04-08,2158,503,,,930 SPRING ST NW,Evening Watch,13,AUTO THEFT,0710,2404,Midtown,E,33.780099999999997,-84.389420000000001
200990050,2020-04-08,2020-04-08,0020,2020-04-08,0025,101,,,142 JOSEPH E LOWERY BLVD SW,Morning Watch,,AGG ASSAULT,0420,1315K,Atlanta University Center,T,33.750880000000002,-84.417339999999996
200991738,2020-04-08,2020-04-08,2018,2020-04-08,2018,210,,,3535 PEACHTREE RD NE @TARGET - PEACHTREE,Evening Watch,12,AGG ASSAULT,0420,1315K,Lenox,B,33.851819999999996,-84.359499999999997
200990436,2020-04-08,2020-04-08,0602,2020-04-08,0602,302,,,655 ROCKWELL ST SW,Morning Watch,13,AGG ASSAULT,0410,1314,Pittsburgh,V,33.73171,-84.406199999999998
200991445,2020-04-08,2020-04-08,1700,2020-04-08,1800,605,,,302 KING ST SE ,Evening Watch,20,AGG ASSAULT,0410,1314,Capitol Gateway,V,33.746369999999999,-84.382499999999993
200991782,2020-04-08,2020-04-08,2045,2020-04-08,2047,308,,,1004 REDFORD DR SE,Evening Watch,20,AGG ASSAULT,0410,1314,Rebel Valley Forest,Z,33.688229999999997,-84.356790000000004
200991797,2020-04-08,2020-04-08,2055,2020-04-08,2230,308,,148,440 THOMASVILLE BLVD SE,Evening Watch,99,AGG ASSAULT,0410,1314,Thomasville Heights,Z,33.706060000000001,-84.358919999999998
200990148,2020-04-08,2020-04-07,1625,2020-04-07,1626,103,,,2061 VILLAGE CREST DR NW,Morning Watch,20,LARCENY-NON VEHICLE,0690,2399,Whittier Mill Village,D,33.812139999999999,-84.478610000000003
200990682,2020-04-08,2020-03-25,1326,2020-03-25,1330,609,,,1450 LA FRANCE ST NE,Day Watch,26,LARCENY-NON VEHICLE,0690,2316,Edgewood,O,33.760660000000001,-84.340170000000001
200990734,2020-04-08,2020-04-08,0215,2020-04-08,0330,608,,,1314 IVERSON ST NE,Morning Watch,20,LARCENY-NON VEHICLE,0690,2399,Candler Park,N,33.763199999999998,-84.344489999999993
200990987,2020-04-08,2020-04-08,1300,2020-04-08,1305,204,,,1715 HOWELL MILL RD NW @KROGER - HOWELL MILL,Day Watch,18,LARCENY-NON VEHICLE,0690,2399,Berkeley Park,D,33.800890000000003,-84.415700000000001
200991086,2020-04-08,2020-04-07,1830,2020-04-08,0715,301,,,1136 SYLVAN RD SW,Evening Watch,6,LARCENY-NON VEHICLE,0690,2399,Capitol View,X,33.723570000000002,-84.417869999999994
200991950,2020-04-08,2020-04-08,2306,2020-04-08,2306,105,,,937 ASHBY CIR NW,Morning Watch,20,LARCENY-NON VEHICLE,0690,2399,Washington Park,K,33.762779999999999,-84.418260000000004
200990929,2020-04-08,2020-04-07,1947,2020-04-07,1957,108,,,101 HAMILTON E HOLMES DR NW,Day Watch,23,LARCENY-NON VEHICLE,0670,2308,Westhaven,I,33.755580000000002,-84.468069999999997
200991344,2020-04-08,2020-04-07,1120,2020-04-08,1630,602,,,772 EDGEWOOD AVE NE,Evening Watch,13,LARCENY-NON VEHICLE,0670,2308,Inman Park,N,33.755139999999997,-84.362219999999994
200991785,2020-04-08,2020-04-01,1500,2020-04-08,2000,405,,,39 PEYTON PL SW,Evening Watch,26,LARCENY-NON VEHICLE,0670,2308,Harland Terrace,I,33.754260000000002,-84.476439999999997
200991642,2020-04-08,2020-04-08,1830,2020-04-08,1930,310,,,51 POLAR ROCK RD SW,Evening Watch,18,ROBBERY-PEDESTRIAN,0317,1299G,Polar Rock,Z,33.6965,-84.390590000000003
200990834,2020-04-08,2020-04-03,2330,2020-04-04,0730,603,,,608 RALPH MCGILL BLVD NE,Day Watch,26,LARCENY-NON VEHICLE,0660,2317,Old Fourth Ward,M,33.764470000000003,-84.367199999999997
200991536,2020-04-08,2020-04-04,1200,2020-04-08,1730,606,,,880 GLENWOOD AVE SE,Day Watch,18,LARCENY-NON VEHICLE,0660,2317,Grant Park,W,33.739910000000002,-84.359170000000006
200991274,2020-04-08,2020-03-29,0000,2020-04-08,0000,414,,,3646 HOGAN RD SW,Morning Watch,4,LARCENY-FROM VEHICLE,0650,2304,,P,33.673789999999997,-84.507760000000005
200991444,2020-04-08,2020-04-08,1300,2020-04-08,1715,207,,,44 25TH ST NW,Evening Watch,18,LARCENY-FROM VEHICLE,0650,2304,Brookwood,E,33.801000000000002,-84.394509999999997
201000635,2020-04-09,2020-04-09,0812,2020-04-09,0835,511,,,28 BROAD ST SW,Day Watch,7,LARCENY-NON VEHICLE,0670,2308,Downtown,M,33.753030000000003,-84.392150000000001
201001196,2020-04-09,2020-03-01,0000,2020-04-09,1437,103,,,2102 HOLLYWOOD RD NW,Evening Watch,8,LARCENY-NON VEHICLE,0690,2399,Riverside,D,33.813450000000003,-84.468950000000007
201001230,2020-04-09,2020-04-09,0430,2020-04-09,0430,501,,,686 11TH ST NW,Morning Watch,,LARCENY-NON VEHICLE,0690,2399,Home Park,E,33.782670000000003,-84.409829999999999
201001362,2020-04-09,2020-04-07,0100,2020-04-07,0700,310,,,2304 PRYOR RD SW,Evening Watch,20,LARCENY-NON VEHICLE,0690,2399,Polar Rock,Z,33.691560000000003,-84.398759999999996
201000411,2020-04-09,2020-04-09,0427,2020-04-09,0427,301,,,449 LYNNHAVEN DR SW,Morning Watch,20,AGG ASSAULT,0410,1314,Capitol View Manor,X,33.71602,-84.402479999999997
201002094,2020-04-09,2020-04-09,2130,2020-04-09,2200,109,,,2686 HOOD AVE NW,Evening Watch,20,AGG ASSAULT,0410,1314,Center Hill,J,33.7684,-84.469620000000006
201002119,2020-04-09,2020-04-09,2217,2020-04-09,2350,206,,,3097 MAPLE DR NE,Morning Watch,26,AGG ASSAULT,0410,1314,Buckhead Village,B,33.839640000000003,-84.371719999999996
201000886,2020-04-09,2020-04-09,1131,2020-04-09,1200,508,,,34 PEACHTREE ST NW @NATL BANK OF GA,Day Watch,13,AGG ASSAULT,0420,1315K,Downtown,M,33.754809999999999,-84.389570000000006
201000599,2020-04-09,2020-04-09,0800,2020-04-09,0810,302,,,963 SIMS ST SW,Day Watch,20,AGG ASSAULT,0430,1315,Pittsburgh,V,33.728589999999997,-84.403379999999999
